id,numero,date_debut,date_signature,date_fin,statut,departement,chemin_fichier,niveau_gravite_specifique_aep,ressource_aep_communique,regle_gestion,arrete_cadre.id,arrete_cadre.numero,arrete_cadre.date_debut,arrete_cadre.date_fin,arrete_cadre.chemin_fichier,zones_alerte.id,zones_alerte.type,zones_alerte.code,zones_alerte.nom,zones_alerte.niveau_gravite,zones_alerte.id_sandre,zones_alerte.communes
22337,2012-1-462,2012-04-12,2012-04-11,2012-08-13,abroge,18,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22337/ap_gvol_2012_1er%20seuil_2012-1-462.pdf,null,null,undefined,,,,,,"[3387,3390,3383]","[""SUP"",""SUP"",""SUP""]","[""24_18_0011"",""24_18_0014"",""24_18_0005""]","[""bassin du  Colin, de  l'Ouatier et du Langis"",""bassin de l'Yèvre amont"",""bassin de l'Auron""]","[""vigilance"",""vigilance"",""alerte""]",,"[[],[],[]]"
22336,12-905,2012-04-13,2012-04-13,2012-05-02,abroge,17,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22336/2-ap%20905%20du%2013%20avril.pdf,null,null,undefined,,,,,,"[3796,3793,3794,3789,3790,3797,3787,3788,3792]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""54_17_3"",""54_17_10"",""54_17_12"",""54_17_5"",""54_17_7"",""54_17_11"",""54_17_1"",""54_17_2"",""54_17_9""]","[""LE MIGNON"",""FLEUVES COTIERS DE GIRONDE"",""FLEUVE CHARENTE"",""LA SEUDRE"",""LA SEUGNE"",""LA BOUTONNE ET SES AFFLUENTS"",""CURE ET SEVRES NIORTAISE"",""LA GERES ET LA DEVISE"",""L'ARNOULT""]","[""crise"",""crise"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee""]",,"[[],[],[],[],[],[],[],[],[]]"
22470,2012-103-0003,2012-04-13,2012-04-12,2012-04-17,abroge,82,,null,null,undefined,,,,,,5924,SUP,73_82_51,"""Bassin de la Gimone""",crise,,[]
22330,DDTM/SEBF/12-068,2012-04-13,2012-04-12,2012-11-06,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22330/calonne%20alerte.pdf,null,null,undefined,,,,,,5847,SUP,23_27_008,bassin de la Calonne,alerte,,[]
22326,DDTM/SEBF/2012-075,2012-04-13,2012-04-12,2012-11-06,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22326/andelle%20alerte.pdf,null,null,undefined,,,,,,5840,SUP,23_27_001,bassin de l'Andelle,alerte,,[]
22331,DDTM/SEBF/12-076,2012-04-13,2012-04-12,2012-11-06,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22331/epte%20alerte.pdf,null,null,undefined,,,,,,5844,SUP,23_27_005,bassin de l'Epte à la Seine amont rive doite,alerte,,[]
22320,2012-104-001,2012-04-13,2012-04-13,2012-04-17,abroge,32,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22320/ap2012-104-0001_gimone_13avril.pdf,null,null,undefined,21289,2004-07-06_Midouze,2004-07-06,,,3983,SUP,73_32_10,BV de la Gimone,crise,,[]
22332,DDTM/SEBF/12-069,2012-04-13,2012-04-12,2012-08-22,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22332/eure%20aval%20vigilance.pdf,null,null,undefined,,,,,,5853,SUP,23_27_014,bassin de l'Eure aval,vigilance,,[]
22334,DDTM/SEBF/12-074,2012-04-13,2012-04-12,2012-05-10,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22334/iton%20aval%20alerte%20renforc%C3%A9e.pdf,null,null,undefined,,,,,,5845,SUP,23_27_006,bassin de l'Iton aval,alerte_renforcee,,[]
22333,DDTM/SEBF/12-070,2012-04-13,2012-04-12,2012-05-10,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22333/iton%20amont%20alerte.pdf,null,null,undefined,,,,,,5851,SUP,23_27_012,bassin de l'Iton amont,alerte,,[]
22340,1,2012-04-13,2012-04-13,2012-07-29,abroge,76,,null,null,undefined,22339,1,2012-04-13,2015-03-01,,"[5862,5856,5861]","[""SUP"",""SUP"",""SUP""]","[""23_76_009"",""23_76_003"",""23_76_008""]","[""bassin de l'Epte"",""bassins de la Saône à l'Arques"",""bassin de l'Andelle""]","[""alerte"",""alerte"",""alerte""]",,"[[],[],[]]"
22329,DDTM/SEBF/12-073,2012-04-13,2012-04-12,2012-05-10,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22329/avre%20aval%20alerte.pdf,null,null,undefined,,,,,,5842,SUP,23_27_003,bassin de l'Avre aval,alerte,,[]
22328,DDTM/SEBF/12-072,2012-04-13,2012-04-12,2012-05-10,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22328/avre%20moyen%20alerte.pdf,null,null,undefined,,,,,,5843,SUP,23_27_004,bassin de l'Avre moyen,alerte,,[]
22322,ap_2_signe_zone9_20120411,2012-04-13,2012-04-11,2012-04-29,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22322/ap_2_signe_zone9_20120411.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3745,SUP,54_79_9,9 Mignon  Courance,crise,,[]
22327,DDTM/SEBF/12-071,2012-04-13,2012-04-12,2012-05-10,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22327/avre%20amont%20alerte.pdf,null,null,undefined,,,,,,5841,SUP,23_27_002,bassin de l'Avre amont,alerte,,[]
22335,12-DDTM85-173,2012-04-16,2012-04-12,2012-07-06,abroge,85,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22335/ap_12_ddtm85_173_du_120412.pdf,null,null,undefined,,,,,,"[3694,4253,4257,4256,3692,3696,3695,3698,4254,3697,3691,3693]","[""SUP"",""SOU"",""SOU"",""SOU"",""SUP"",""SUP"",""SUP"",""SUP"",""SOU"",""SUP"",""SUP"",""SUP""]","[""52_85_04"",""52_85_1"",""52_85_4"",""52_85_3"",""52_85_02"",""52_85_06"",""52_85_05"",""52_85_08"",""52_85_2"",""52_85_07"",""52_85_01"",""52_85_03""]","[""SEVRE NIORTAISE ET MARAIS POITEVIN"",""BASSIN DE L'AUTIZE"",""NAPPE PLAINE-BOCAGE"",""BASSIN DE LA VENDEE"",""SEVRE NANTAISE"",""MARAIS BRETON - BAIE DE BOURGNEUF"",""VIE - LIGNERON - VERTONE"",""LAY"",""BASSIN DU LAY"",""VENDEE"",""LOGNE - BOULOGNE ET GRAND-LIEU"",""AUZANCE - VERTONE""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]",,"[[],[],[],[],[],[],[],[],[],[],[],[]]"
22321,ap_1_signe_zone2a_201204011,2012-04-16,2012-04-11,2012-04-29,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22321/ap_1_signe_zone2a_201204011.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,"[3750,3752]","[""SUP"",""SUP""]","[""54_79_21"",""54_79_22""]","[""2a Thouet"",""2b Thouet aval réalimente par le Cebron""]","[""alerte"",""alerte""]",,"[[],[]]"
22582,2012107-0007,2012-04-18,2012-04-16,2012-10-15,abroge,13,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22582/arrete_pref_vigilance_16_avril_2012.pdf,null,null,undefined,,,,,,"[4223,4237,4222,4221]","[""SUP"",""SUP"",""SUP"",""SUP""]","[""93_13_3"",""93_13_2"",""93_13_4"",""93_13_1""]","[""bassin Arc aval"",""bassin Huveaune"",""bassin Arc amont"",""bassin Touloubre amont""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance""]",,"[[],[],[],[]]"
22341,2012110-0004,2012-04-19,2012-04-19,2012-05-20,abroge,66,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22341/la_ar_vigil_19_04_2012.pdf,null,null,undefined,22292,2010320-0029,2010-11-16,,,"[5747,5746,5744,5745,4261,5742]","[""SUP"",""SUP"",""SUP"",""SUP"",""SOU"",""SUP""]","[""91_66_0006"",""91_66_0005"",""91_66_0003"",""91_66_0004"",""91_66_01"",""91_66_0001""]","[""Têt Aval Vinça Réart Agouille de la Mar"",""Têt Amont Vinça"",""Segre et Carol"",""Tech-Côte Vermeille"",""Nappes plioquaternaires de la plaine du roussillon (partie Pyrénées Orientales)"",""Agly-Bourdigou""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]",,"[[],[],[],[],[],[]]"
22407,DDT_SEB_N°370,2012-04-21,2012-04-15,2012-04-21,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22407/ap370ok.pdf,null,null,undefined,22318,DDT_SEB_234,2012-04-02,2012-09-30,,,,,,,,
22414,2012142-0007,2012-04-22,2012-04-21,2012-04-22,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22414/clain%20lev%C3%A9e%20alerte%20de%20printemps.pdf,null,null,undefined,,,,,,,,,,,,
22342,ap_1_signe_zone6_20120419,2012-04-23,2012-04-19,2012-05-06,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22342/ap_1_signe_zone6_20120419.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3236,SUP,54_79_6,Charente,alerte,,[]
22343,2012_En_Guibaud_2,2012-04-25,2012-04-23,2012-05-15,abroge,81,,null,null,undefined,,,,,,5808,SUP,73_81_000011,L'EN GUIBAUD,crise,,[]
22348,2012/1347,2012-04-25,2012-04-25,2012-07-11,abroge,94,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22348/arr%C3%AAt%C3%A9%20%20pref94%20seuil%20de%20ap%20crise%20du%2025%20avril%202012%20nappe%20du%20champigny.pdf,null,null,undefined,,,,,,5130,SOU,11_94_04,Nappe Champigny Ouest,alerte_renforcee,,[]
22346,2012116-0009,2012-04-26,2012-04-25,2012-04-26,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22346/bonnieure%20lev%C3%A9e%20alerte%20printemps.pdf,null,null,undefined,,,,,,,,,,,,
22345,2012116-0008,2012-04-26,2012-04-25,2012-05-03,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22345/bief%20alerte%20%20printemps.pdf,null,null,undefined,,,,,,3767,SUP,54_16_8,Bassin du Bief,alerte_renforcee,,[]
22376,10-855,2012-04-28,2012-04-27,2012-09-17,abroge,95,https://regleau.s3.gra.perf.cloud.ovh.net/Arrete/22376/arrete secheresse avril2012+communiquépresse.pdf,null,null,undefined,21186,2010-8987,2010-06-29,2013-06-01,,"[5662,5663]","[""SUP"",""SUP""]","[""11_95_01"",""11_95_02""]","[""BASSIN VERSANT DU VEXIN"",""BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS""]","[""vigilance"",""alerte""]","[183,147]","[[],[]]"
22363,10855,2012-04-28,2012-04-27,2012-11-30,abroge,95,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22363/fichieracte22500-1.pdf,null,null,undefined,21186,2010-8987,2010-06-29,2013-06-01,,"[5662,5663]","[""SUP"",""SUP""]","[""11_95_01"",""11_95_02""]","[""BASSIN VERSANT DU VEXIN"",""BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS""]","[""vigilance"",""alerte""]","[183,147]","[[],[]]"
22353,ap2_zone10a_signe_20120426,2012-04-30,2012-04-26,2012-05-20,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22353/ap2_zone10a_signe_20120426.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,"[3753,3755]","[""SUP"",""SUP""]","[""54_79_102"",""54_79_101""]","[""10b Sevre Niortaise réalimentee par la Touche Poupard"",""10a Sevre Niortaise""]","[""alerte"",""alerte""]",,"[[],[]]"
22355,DDT_SEB_318,2012-04-30,2012-04-27,2012-05-15,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22355/ap318%20sevre%20niortaise.pdf,null,null,undefined,22318,DDT_SEB_234,2012-04-02,2012-09-30,,4312,SOU,54_86_18,Bassin_Sevre_Niortaise_PONT_DE_RICOU,alerte,,[]
22349,ap_2_zone_signe_20120426,2012-04-30,2012-04-26,2012-04-30,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22349/ap_2_zone_signe_20120426.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,,,,,,,
22351,ap_2_zone3_signe_20120426,2012-04-30,2012-04-26,2012-04-30,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22351/ap_2_zone3_signe_20120426.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,,,,,,,
22350,ap_2_zone2a_signe_2010426,2012-04-30,2012-04-26,2012-04-30,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22350/ap_2_zone2a_signe_2010426.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,,,,,,,
22352,ap_3_zone9_signe_20120426,2012-04-30,2012-04-26,2012-05-20,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22352/ap_3_zone9_signe_20120426.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3745,SUP,54_79_9,9 Mignon  Courance,alerte,,[]
22356,2012-118-0010,2012-05-01,2012-04-27,2012-05-20,abroge,30,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22356/apsecheresse-02052012115308.pdf,null,null,undefined,,,,,,"[5690,5693,5692,5699,5691,5700,5710,5721,5718,5694,4263,5706,5703,4262,5689,5719,5687,5715,5716,5697,5695,5714,5705,5717,5704,5698,5720,5708,5702,5696,5712,5713,5709,5707,5701,5722]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SOU"",""SUP"",""SUP"",""SOU"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""91_30_0301"",""91_30_0304"",""91_30_0303"",""91_30_0310"",""91_30_0302"",""91_30_0311"",""91_30_0900"",""91_30_1009"",""91_30_1006"",""91_30_0305"",""91_30_01"",""91_30_0500"",""91_30_0314"",""91_30_02"",""91_30_0300"",""91_30_1007"",""91_30_0100"",""91_30_1002"",""91_30_1004"",""91_30_0308"",""91_30_0306"",""91_30_1001"",""91_30_0401"",""91_30_1005"",""91_30_0400"",""91_30_0309"",""91_30_1008"",""91_30_0700"",""91_30_0313"",""91_30_0307"",""91_30_0902"",""91_30_1000"",""91_30_0800"",""91_30_0600"",""91_30_0312"",""91_30_1103""]","[""Gardon Bourdic"",""Gardon Salindrenque"",""Gardon Avene"",""Gardon Bas Gardon"",""Gardon Galeizon"",""Gardon d'Ales"",""Ardeche 2"",""Ceze et affluents de la Claysse"",""Ceze et affluents de sa source a Senechas"",""Gardon Gardonnenque Amont"",""Calcaires urgoniens des garrigues du Gard - BV des Gardons"",""Vistre"",""Gardon Gorges du Gardon"",""Vistrenque et Costières"",""Gardon d'Anduze"",""Ceze et affluents du Luech a la Ganiere incluse"",""Herault (partie dépt Gard)"",""Ceze et affluents de la Ganiere a l'Auzonnet"",""Ceze et affluents Senechas au Luech"",""Gardon de Miallet"",""Gardon Alzon Seynes"",""Ceze et affluents du Romejac au ruisseau d'Aiguillon inclus"",""Vidourle Aval"",""Ceze et affluents de l'Auzonnet inclus a la Claysse"",""Vidourle Amont (partie dép Gard)"",""Gardon Droude"",""Ceze et affluents du Romejac inclus"",""Camargue Gardoise"",""Gardon de St Jean du Gard"",""Gardon Briancon"",""Ardeche 1"",""Ceze et affluents du Luech a la Ganiere incluse"",""Ardeche Aval"",""Rhone"",""Gardon Gardonnenque Braune"",""Rhone et affluents de l'Aygues a la Ceze incluse""]","[""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""vigilance"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""vigilance"",""alerte"",""alerte""]",,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
22365,60-2012-1,2012-05-02,2012-05-02,2012-08-12,abroge,60,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22365/arr%C3%AAt%C3%A9%20restriction%202%20mai%202012.pdf,null,null,undefined,22364,60-Cadre-2012,2012-05-02,,,"[5184,5185,5186,5182,5181,5179,5180,5178,5173,5177]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""22_60_8"",""22_60_9"",""22_60_3"",""22_60_10"",""22_60_11"",""22_60_2"",""22_60_12"",""22_60_7"",""22_60_6"",""22_60_15""]","[""bassin de l'Esches partie de l'Oise"",""bassin de la Haute-Somme partie de l'Oise"",""bassin de l'Avre partie de l'Oise"",""bassin du Matz"",""bassin de la Nonette et de la Thève"",""bassin de l'Automne"",""bassin de la Noye et des Trois Doms partie de l'Oise"",""bassin de l'Epte de la Troesne et de la Viosne partie de l'Oise"",""bassin de la Divette et de la Verse"",""bassin du Therain""]","[""vigilance"",""vigilance"",""vigilance"",""alerte"",""alerte"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]",,"[[],[],[],[],[],[],[],[],[],[]]"
22362,2012123-0005,2012-05-03,2012-05-02,2012-05-03,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22362/nouere%20lev%C3%A9e%20alerte%20printemps.pdf,null,null,undefined,,,,,,,,,,,,
22361,2012123-0006,2012-05-03,2012-05-02,2012-05-03,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22361/seugne%20lev%C3%A9e%20alerte%20printemps.pdf,null,null,undefined,,,,,,,,,,,,
22366,12-1041,2012-05-03,2012-05-02,2012-05-09,abroge,17,,null,null,undefined,,,,,,"[3793,3789,3787,3792,3796,3788,3794]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""54_17_10"",""54_17_5"",""54_17_1"",""54_17_9"",""54_17_3"",""54_17_2"",""54_17_12""]","[""FLEUVES COTIERS DE GIRONDE"",""LA SEUDRE"",""CURE ET SEVRES NIORTAISE"",""L'ARNOULT"",""LE MIGNON"",""LA GERES ET LA DEVISE"",""FLEUVE CHARENTE""]","[""crise"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee""]",,"[[],[],[],[],[],[],[]]"
22358,2012123-0008,2012-05-04,2012-05-02,2012-05-04,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22358/charente%20aval%20%20lev%C3%A9e%20alerte%20de%20printemps.pdf,null,null,undefined,,,,,,,,,,,,
22359,2012123-0009,2012-05-04,2012-04-25,2012-05-04,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22359/bief%20lev%C3%A9e%20alerte%20de%20printemps.pdf,null,null,undefined,,,,,,,,,,,,
22360,2012123-0004,2012-05-05,2012-05-02,2012-05-05,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22360/argence%20lev%C3%A9e%20alerte%20de%20printemps.pdf,null,null,undefined,,,,,,,,,,,,
22379,ap_2_zone11_signe_20120503,2012-05-07,2012-05-03,2012-05-07,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22379/ap_2_zone11_signe_20120503.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,,,,,,,
22380,ap_2_zone12_signe_20120503,2012-05-07,2012-05-03,2012-05-07,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22380/ap_2_zone12_signe_20120503.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,,,,,,,
22378,ap2_zone8a_signe_20120503,2012-05-07,2012-05-03,2012-06-10,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22378/ap2_zone8a_signe_20120503.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,,,,,,,
22377,ap_2_zone6_signe_20120503,2012-05-07,2012-05-03,2012-05-07,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22377/ap_2_zone6_signe_20120503.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,,,,,,,
22402,DDT_SEB_N°344,2012-05-07,2012-05-04,2012-05-20,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22402/ap344_charente.pdf,null,null,undefined,22318,DDT_SEB_234,2012-04-02,2012-09-30,,4311,SOU,54_86_3,Bassin_Clain_CAGNOCHE_Supra,vigilance,,[]
22375,2012_DDT_SEB_344,2012-05-07,2012-05-04,2012-06-10,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22375/ap344_charente.pdf,null,null,undefined,22318,DDT_SEB_234,2012-04-02,2012-09-30,,"[3782,4291]","[""SUP"",""SOU""]","[""54_86_2"",""54_86_2""]","[""Bassin Charente VINDELLE"",""Bassin_Charente_BONNARDELIERE""]","[""vigilance"",""vigilance""]",,"[[],[]]"
22373,2012_DDT_SEB_343,2012-05-07,2012-05-04,2012-06-10,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22373/ap343_clain.pdf,null,null,undefined,22318,DDT_SEB_234,2012-04-02,2012-09-30,,4311,SOU,54_86_3,Bassin_Clain_CAGNOCHE_Supra,alerte_renforcee,,[]
22419,2012-1447,2012-05-09,2012-05-09,2012-10-31,abroge,69,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22419/arrete%20secheresse%20vigilance%202012-1447%20signe.pdf,null,null,undefined,,,,,,"[5888,5891,5892,5890,5889]","[""SOU"",""SOU"",""SOU"",""SOU"",""SOU""]","[""82_69_01"",""82_69_04"",""82_69_05"",""82_69_03"",""82_69_02""]","[""Est Lyonnais, couloir de Mions-Heyrieux"",""nappe du Garon"",""Sables et graviers pliocènes du Val de Saône"",""Est Lyonnais, couloir de Meyzieu"",""Est Lyonnais, couloir de Décines""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]",,"[[],[],[],[],[]]"
22367,12-1095,2012-05-10,2012-05-07,2012-05-20,abroge,17,,null,null,undefined,,,,,,"[3787,3793,3788,3796]","[""SUP"",""SUP"",""SUP"",""SUP""]","[""54_17_1"",""54_17_10"",""54_17_2"",""54_17_3""]","[""CURE ET SEVRES NIORTAISE"",""FLEUVES COTIERS DE GIRONDE"",""LA GERES ET LA DEVISE"",""LE MIGNON""]","[""alerte_renforcee"",""crise"",""alerte_renforcee"",""alerte_renforcee""]",,"[[],[],[],[]]"
22389,2012-131-0005,2012-05-10,2012-05-10,2012-05-10,abroge,48,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22389/ap_levant_mesures_2012.pdf,null,null,undefined,,,,,,,,,,,,
22384,DDTM/SEBF/12-099,2012-05-11,2012-05-10,2012-08-22,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22384/12-099%20avre%20moyen%20retour%20vigilance.pdf,null,null,undefined,,,,,,5843,SUP,23_27_004,bassin de l'Avre moyen,vigilance,,[]
22383,DDTM/SEBF/12-098,2012-05-11,2012-05-10,2012-05-11,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22383/12-098%20avre%20amont%20retour%20niveau%20normal.pdf,null,null,undefined,,,,,,5841,SUP,23_27_002,bassin de l'Avre amont,alerte,,[]
22386,DDTM/SEBF/12-097,2012-05-11,2012-05-10,2012-07-30,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22386/12-097%20iton%20amont%20retour%20vigilance.pdf,null,null,undefined,,,,,,5851,SUP,23_27_012,bassin de l'Iton amont,vigilance,,[]
22385,DDTM/SEBF/12-100,2012-05-11,2012-05-10,2012-08-22,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22385/12%20-100%20avre%20aval%20retour%20vigilance.pdf,null,null,undefined,,,,,,5842,SUP,23_27_003,bassin de l'Avre aval,vigilance,,[]
22387,DDTM/SEBF/12-096,2012-05-11,2012-05-10,2012-07-30,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22387/12-096%20iton%20aval%20retour%20alerte.pdf,null,null,undefined,,,,,,5845,SUP,23_27_006,bassin de l'Iton aval,alerte,,[]
22388,DDTM/SEBF/12-098,2012-05-12,2012-05-10,2012-05-12,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22388/12-098%20avre%20amont%20retour%20niveau%20normal.pdf,null,null,undefined,,,,,,,,,,,,
22409,DDT_SEB_373,2012-05-16,2012-04-27,2012-05-16,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22409/ap373ok.pdf,null,null,undefined,22318,DDT_SEB_234,2012-04-02,2012-09-30,,,,,,,,
22392,DDTM34-2012-05-02143,2012-05-16,2012-05-16,2012-05-20,abroge,34,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22392/ap_ddtm34_2012-05-02143.pdf,null,null,undefined,,,,,,"[4259,5729,5732,5725,5724,5727,5731,5723,5726,5730,5728]","[""SOU"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""91_34_01"",""91_34_0007"",""91_34_0010"",""91_34_0003"",""91_34_0002"",""91_34_0005"",""91_34_0009"",""91_34_0001"",""91_34_0004"",""91_34_0008"",""91_34_0006""]","[""Nappe astienne (partie Hérault)"",""Bassin de l'Orb et du Libron"",""Bassin de l'Agout-Thoré"",""Bassin du Lez-Mosson et étangs palavasiens"",""Bassin de l'Or"",""Bassin du fleuve Hérault ( partie Hérault)"",""Bassin vallée de l'Aude (partie dépt Hérault)"",""Bassin du Vidourle ( partie Hérault)"",""Bassin de Thau"",""Bassin de la basse vallée de l'Aude (partie dépt Hérault)"",""Bassin de la Lergue ( partie Hérault)""]","[""vigilance"",""vigilance"",""vigilance"",""alerte"",""alerte"",""vigilance"",""vigilance"",""alerte"",""vigilance"",""vigilance"",""vigilance""]",,"[[],[],[],[],[],[],[],[],[],[],[]]"
22390,2012_En_Guibbaud_3,2012-05-16,2012-05-14,2012-06-29,abroge,81,,null,null,undefined,,,,,,5808,SUP,73_81_000011,L'EN GUIBAUD,crise,,[]
22393,2012-137-0001,2012-05-17,2012-05-16,2012-05-23,abroge,32,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22393/ap%20aussoue%2016mai12.pdf,null,null,undefined,21289,2004-07-06_Midouze,2004-07-06,,,3988,SUP,73_32_15,BV de l'Aussou,crise,,[]
